"","id","chr","strand","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"183","FBgn0030251","chrX","+","Arlr",1080.72652991254,-1.18521400914074,0.132068141891968,-8.97426125757294,2.85259567731758e-19,6.45327001695211e-17
"184","FBgn0030313","chrX","+","Reepl1",9.09001724592034,7.29471337565062,1.7829450965316,4.09138418779197,4.28806073431106e-05,0.00109523394561839
"185","FBgn0030317","chrX","-","pkm",3460.83534821391,0.386588870744795,0.103861414771303,3.72216064643488,0.000197525281497667,0.00409264999140494
"186","FBgn0030349","chrX","-","CG10353",1640.98907638422,0.948524364960233,0.119448747598886,7.94084813802671,2.00803406207641e-15,3.22595037364015e-13
"187","FBgn0030439","chrX","-","CG12716",12.3707649435238,5.22656566974979,1.38594759201712,3.77111349653779,0.000162520729559264,0.00349136102163652
"188","FBgn0030554","chrX","+","Dus2",122.590676521552,-1.3290040508068,0.321173173875731,-4.13796717443476,3.50396485484331e-05,0.000922599772350074
"189","FBgn0030587","chrX","-","CG9522",66.3946791845638,-1.50799636631571,0.43481957351144,-3.46809678814064,0.00052415846587779,0.00960379602356249
"190","FBgn0030593","chrX","-","CG9512",1215.48435834901,-1.04549207036078,0.141071981476859,-7.41105398404203,1.25299562356375e-13,1.61505307990746e-11
"191","FBgn0030613","chrX","+","Rab3-GEF",4503.67487305047,-0.387501573038362,0.104459762403715,-3.70957739249634,0.000207605490679136,0.00428548764278998
"192","FBgn0030616","chrX","-","RpL37-1",2673.10714017097,-0.496316174211793,0.102812499755719,-4.82739137158451,1.38333099713959e-06,5.38042950992715e-05
"193","FBgn0030617","chrX","-","CG9095",41.3660349214925,3.31703647922343,0.56935791382801,5.82592495627528,5.67971354964765e-09,3.66642933409142e-07
"194","FBgn0030679","chrX","+","CG8206",490.715776732539,-0.816252228466904,0.174284998803369,-4.68343365218607,2.82108796484221e-06,0.000101203107088272
"195","FBgn0030798","chrX","-","CG13003",357.202690350775,-0.833600240933102,0.203239731981516,-4.10156140635392,4.10371568374774e-05,0.00106036569590545
"196","FBgn0030826","chrX","-","CG12995",12.7956976093565,7.75281178704304,1.69072398072365,4.58549820989985,4.52905155574674e-06,0.000153062611266624
"197","FBgn0030829","chrX","+","CG12998",13.2736689205167,7.82946715066041,1.6802742570837,4.65963643592881,3.1676837674199e-06,0.00011076900492697
"198","FBgn0030884","chrX","+","CG6847",215.602371615595,-0.998213388342375,0.262852159465876,-3.79762293134961,0.000146090329826873,0.00317531628653116
"199","FBgn0030921","chrX","+","CG6290",97.7628420102925,-1.32814136599198,0.350460362162743,-3.78970494065526,0.000150826331983842,0.00325908360631753
"200","FBgn0031069","chrX","+","Abcd3",1397.1773982505,0.72731473533026,0.129259845099378,5.62676471390698,1.83620913463015e-08,1.08846942552809e-06
"201","FBgn0031145","chrX","+","Ntf-2",309.25738657229,-0.740790290614948,0.205460220898313,-3.6055168605196,0.000311532262495302,0.00611209757479721
"202","FBgn0031176","chrX","-","whe",22.1579970911509,6.12547271482992,1.28290559810875,4.77468702596672,1.79986946329895e-06,6.85620378029856e-05
"203","FBgn0031220","chr2L","-","CG4822",641.40670482135,0.918591383027443,0.162526712175054,5.65194096855936,1.58646079557605e-08,9.45479458008631e-07
"204","FBgn0031301","chr2L","+","CG14339",54.1376626096388,-1.78617356135692,0.512330514064,-3.48636966240467,0.000489623909681346,0.00904580173136287
"205","FBgn0031306","chr2L","+","CG4577",3358.12335723172,-0.825436251335457,0.102814050114418,-8.02843823793402,9.87212888859355e-16,1.65806892015242e-13
"206","FBgn0031424","chr2L","+","VGlut",3440.49516423112,-0.954955610443616,0.106342397420324,-8.98000829028806,2.70746359533689e-19,6.25254874048113e-17
"207","FBgn0031435","chr2L","+","Elba2",66.325038389269,-1.85472125561759,0.449536257267811,-4.12585464605282,3.69360509382227e-05,0.000967934100827892
"208","FBgn0031488","chr2L","+","Ccdc85",56.1076893031799,-2.37809322421428,0.509120827010887,-4.6709800464781,2.99766060437263e-06,0.000105489104125303
"209","FBgn0031489","chr2L","-","CG17224",161.830788497423,-2.27457797769764,0.31180705906584,-7.29482515409423,2.9904717742173e-13,3.68326440191098e-11
"210","FBgn0031490","chr2L","+","CG17264",55.1700320893925,-2.79814041074412,0.550950182026095,-5.07875394550935,3.79918365560344e-07,1.7119492204213e-05
"211","FBgn0031516","chr2L","-","CG9663",200.10778605892,1.13673793903055,0.262961578072446,4.32282901313204,1.54041117124038e-05,0.000454134516840415
"212","FBgn0031561","chr2L","-","IM33",1093.59338032186,1.08981071366985,0.140430121536936,7.76051962173381,8.45821162556437e-15,1.28437364204632e-12
"213","FBgn0031627","chr2L","-","fipi",826.030576747452,-0.622946574507874,0.146417632492991,-4.25458712793824,2.0943509838606e-05,0.000589235549647076
"214","FBgn0031645","chr2L","+","CG3036",3357.29822446326,-0.742903708603671,0.103273252001009,-7.19357330392205,6.3117240702771e-13,7.36478540200228e-11
"215","FBgn0031693","chr2L","+","Cyp4ac1",283.970225791136,0.767803317104589,0.219173092955613,3.50318237859646,0.000459734572809666,0.00863755549083924
"216","FBgn0031745","chr2L","-","rau",70.0498865634077,-1.59279795378412,0.419415755494623,-3.79765884547115,0.000146069171017358,0.00317531628653116
"217","FBgn0031850","chr2L","-","Tsp",778.269959207172,0.60541711605277,0.144868628377351,4.1790767458348,2.92694908544362e-05,0.000789421669395195
"218","FBgn0031879","chr2L","-","uif",1203.37903513839,0.818406169162284,0.122770403444783,6.66615198939516,2.62597316662397e-11,2.42574271266889e-09
"219","FBgn0031897","chr2L","-","CG13784",1612.67008023477,0.409272501612415,0.117935923147451,3.47029548495345,0.000519886090106327,0.00955710996488994
"220","FBgn0031913","chr2L","-","CG5958",249.884452690912,1.1472827611531,0.219967924156741,5.21568208433694,1.83142053414968e-07,8.86519503102585e-06
"221","FBgn0031936","chr2L","-","CG13794",155.78619349984,-1.23612495476979,0.289911845605986,-4.26379595558087,2.00982990707745e-05,0.000572724023649192
"222","FBgn0031939","chr2L","-","CG13796",58.5340893007833,1.52747007103654,0.429963378252423,3.55255853939216,0.000381504122226652,0.00732924297206662
"223","FBgn0031973","chr2L","-","Spn28Dc",451.444114098352,-1.56355056015962,0.181793109091498,-8.60071411932713,7.92215973625403e-18,1.59667528502502e-15
"224","FBgn0031974","chr2L","-","CG12560",60.7038903473268,-2.11281037216231,0.486018461031124,-4.3471813142238,1.37898221209562e-05,0.000414255225503522
"225","FBgn0031995","chr2L","-","CG8475",811.461842063372,0.685958195105015,0.150907278115238,4.54556071564151,5.47892001068535e-06,0.00018348588615845
"226","FBgn0032008","chr2L","+","CG14277",371.435156929673,-1.08764350898455,0.201329646652536,-5.40230178251715,6.57911411329058e-08,3.47283237837267e-06
"227","FBgn0032076","chr2L","-","Argl",318.962596431807,0.981795415778039,0.210764343057069,4.65826145702547,3.18891039860733e-06,0.000111160603045793
"228","FBgn0032109","chr2L","+","CG17005",247.561808084709,2.26537955995648,0.552593738008607,4.0995389635074,4.13973974231258e-05,0.00106718639636128
"229","FBgn0032167","chr2L","-","CG5853",180.05371776132,-1.06000694501627,0.26625588605555,-3.98115872937029,6.85801316901138e-05,0.00165263208648894
"230","FBgn0032213","chr2L","-","Sph35",720.241353465129,0.721512479211669,0.146199365440036,4.93512729716736,8.0098499788102e-07,3.29263279247643e-05
"231","FBgn0032253","chr2L","-","LManI",190.530543287528,1.4604478327999,0.268031606820862,5.44878960404096,5.07137617265694e-08,2.72894198417001e-06
"232","FBgn0032285","chr2L","-","CG17108",6268.24211644526,1.71352512945155,0.123501361054962,13.8745444974407,9.03653201374961e-44,7.70538133633957e-41
"233","FBgn0032400","chr2L","-","CG6770",1998.22529614136,0.650985967449685,0.110393701143421,5.89694847357221,3.70285425926643e-09,2.48764481599809e-07
"234","FBgn0032472","chr2L","-","CG9928",563.759056102074,1.48026917692595,0.163308592345951,9.06424552230643,1.25469551379257e-19,3.02354342834579e-17
"235","FBgn0032482","chr2L","+","Pect",1393.48328040453,-0.958337451422445,0.129727403862353,-7.38731696534441,1.49821158407286e-13,1.90892820798249e-11
"236","FBgn0032494","chr2L","+","Jhbp13",476.529870873282,0.694877268289296,0.178190769496307,3.89962549829887,9.63415903693523e-05,0.00223419775992525
"237","FBgn0032505","chr2L","+","CG16826",119.340861031096,6.9311410295246,1.40265036717752,4.94146024676968,7.75396276155821e-07,3.20718944820421e-05
"238","FBgn0032507","chr2L","-","CG9377",37.9428221784238,2.26339109881495,0.552614707759208,4.09578512304305,4.207400456106e-05,0.00107711395048349
"239","FBgn0032536","chr2L","+","Ance-3",205.589787768118,-1.07123734558981,0.262935030316037,-4.07415225085158,4.61822630595058e-05,0.00116612844194675
"240","FBgn0032582","chr2L","-","CG13258",25.5837500450314,-4.01810801869436,0.934914274533954,-4.29783577825609,1.72473867666353e-05,0.000500490267822388
"241","FBgn0032587","chr2L","-","CG5953",1054.77546867157,-1.44273305264441,0.137430636387513,-10.4978998174492,8.83232962980022e-26,3.37608186021846e-23
"242","FBgn0032699","chr2L","-","CG10383",819.317814132171,-0.811440984146945,0.160510552784392,-5.05537467830496,4.29546620863589e-07,1.8970216303876e-05
"243","FBgn0032726","chr2L","-","CG10621",230.416771653451,2.12779827876952,0.235415831662615,9.03846722517353,1.58883947197422e-19,3.74729479719877e-17
"244","FBgn0032753","chr2L","-","CG17572",143.772861914426,1.42019751573628,0.294543989541718,4.82168221441548,1.42352602213152e-06,5.51740767668809e-05
"245","FBgn0032773","chr2L","-","fon",1858.53661363716,-0.573278667346825,0.110351463654136,-5.19502549729287,2.04691784034159e-07,9.780208732839e-06
"246","FBgn0032774","chr2L","-","CG17549",1307.16884293154,0.869330477876536,0.124145086947316,7.00253630049376,2.51369725560442e-12,2.67926289215144e-10
"247","FBgn0032835","chr2L","+","CG16772",1787.50668200666,-2.2661021574181,0.53585798689511,-4.22892298489091,2.34812704156257e-05,0.000653994679791987
"248","FBgn0032879","chr2L","-","CarT",413.780325217741,0.903936728732953,0.209142888638991,4.3221011941423,1.54550270602442e-05,0.000454426989291264
"249","FBgn0032889","chr2L","+","CG9331",517.832102819145,0.835283629939471,0.171425933588384,4.87256281739199,1.10159812877688e-06,4.36114830624703e-05
"250","FBgn0032961","chr2L","+","CG1416",532.541732356391,-0.804523489059018,0.1674282747554,-4.80518293719722,1.54610072240987e-06,5.93028598889735e-05
"251","FBgn0032973","chr2L","+","CG6675",115.412959462051,-2.56469518122138,0.363090036856499,-7.06352397720844,1.62332174850269e-12,1.81762844264165e-10
"252","FBgn0033065","chr2R","+","Cyp6w1",1150.0377974621,-1.48803751937884,0.130780501315008,-11.3781298008228,5.37398096199295e-30,2.48210745682049e-27
"253","FBgn0033067","chr2R","-","CG11211",221.024946189715,1.4197861133892,0.235382998697612,6.03181249811991,1.62130833048243e-09,1.18238176601301e-07
"254","FBgn0033139","chr2R","+","Tsp42Er",10.5815004792746,7.47775148214382,1.73825610709153,4.30186981747797,1.69362812350845e-05,0.000494049151291873
"255","FBgn0033153","chr2R","+","Gadd45",280.633603356714,-2.3547965891002,0.246925482005413,-9.53646650793452,1.47781867252478e-21,3.90038571069932e-19
"256","FBgn0033204","chr2R","+","CG2065",129.332310615377,-2.42916818849704,0.344338485812534,-7.05459392017984,1.73105498817526e-12,1.91887445439228e-10
"257","FBgn0033268","chr2R","-","Obp44a",2035.11370090484,0.66191546653122,0.113803738640531,5.81628929276211,6.01683012342079e-09,3.85529259642309e-07
"258","FBgn0033289","chr2R","-","CG2121",168.247860228929,1.16621701887981,0.267923404489988,4.35280008889029,1.34409704436302e-05,0.000405975905633899
"259","FBgn0033320","chr2R","-","CG8586",750.730587411196,0.959256551909418,0.154537858701169,6.20725924360281,5.39166168841879e-10,4.17948040672184e-08
"260","FBgn0033339","chr2R","+","Sec31",953.810242872921,0.64841576650239,0.136136963673744,4.7629662731155,1.90767735501153e-06,7.19272227221184e-05
"261","FBgn0033387","chr2R","-","CG8008",180.909374429907,1.04394217741614,0.263386450066592,3.96353790087606,7.38471330233565e-05,0.00176421437406015
"262","FBgn0033395","chr2R","+","Cyp4p2",142.118189658716,2.59719958416061,0.305870085813268,8.49118532547895,2.04540095392156e-17,3.97776659196851e-15
"263","FBgn0033458","chr2R","+","Lime",44.441871640635,2.1174272442814,0.527288721888689,4.01568847650869,5.92725075245438e-05,0.00145628968755397
"264","FBgn0033543","chr2R","-","Daao1",198.203864329854,-0.927574694768046,0.255892596681221,-3.62485944024232,0.000289118654912527,0.005723000517331
"265","FBgn0033593","chr2R","-","Listericin",330.132351625202,1.26775140035425,0.238513888222031,5.31520998548357,1.06534400335229e-07,5.34359198061543e-06
"266","FBgn0033728","chr2R","+","Cpr49Ae",370.781606326297,1.0597699974481,0.190523869979659,5.56240012110424,2.66089329345452e-08,1.52829026725095e-06
"267","FBgn0033730","chr2R","+","Cpr49Ag",164.55591140557,3.96581438776557,0.312591807590548,12.686878835162,6.99169016138899e-37,4.30571585772205e-34
"268","FBgn0033782","chr2R","+","sug",203.40179674283,0.958935145736005,0.241902528127678,3.96413858572769,7.36614524663725e-05,0.00176357926693248
"269","FBgn0033817","chr2R","+","GstE14",82.83839761138,1.39023378869463,0.387554426125823,3.58719626193426,0.000334252739504787,0.00650033617089573
"270","FBgn0033821","chr2R","+","CG10799",201.113791296161,1.60082625505799,0.246449172947285,6.49556351077878,8.27231794369808e-11,7.10842204696847e-09
"271","FBgn0033836","chr2R","-","CG18278",35.6465210572194,-2.77042554324162,0.672181360857306,-4.12154472672107,3.76340384619785e-05,0.000982901933242349
"272","FBgn0033889","chr2R","-","CG6701",1006.77517252276,-0.53152916065253,0.132376070973395,-4.01529639567076,5.93711342534193e-05,0.00145628968755397
"273","FBgn0033913","chr2R","+","CG8468",1425.60888114468,-0.924090494312983,0.128280286637815,-7.20368279907302,5.86076190573325e-13,6.91133465160139e-11
"274","FBgn0033926","chr2R","-","Arc1",8912.75909201451,1.55749022724256,0.0976407303813236,15.9512349114962,2.79318581570497e-57,3.8703080958862e-54
"275","FBgn0033927","chr2R","-","CR10102",380.080585768171,1.09568981308285,0.221636118212172,4.94364285894029,7.66761149905144e-07,3.18335106617922e-05
"276","FBgn0033936","chr2R","+","Achl",623.234471831772,-0.939468440149718,0.17744777417352,-5.29433769753033,1.19448521758278e-07,5.91110207004691e-06
"277","FBgn0033949","chr2R","+","Had2",65.949055248554,2.89934371407599,0.431359402339436,6.7214107269986,1.79973489699079e-11,1.75000538010026e-09
"278","FBgn0033978","chr2R","+","Cyp6a23",129.391965816235,1.38014556860223,0.299885564207665,4.60224076556916,4.1796963163874e-06,0.000142475685138618
"279","FBgn0034022","chr2R","-","CG12964",30.1991588851774,-2.50427554191472,0.695988117652794,-3.59815847195832,0.000320478335047496,0.00625440553521389
"280","FBgn0034053","chr2R","+","Cyp4aa1",67.3568429767862,-2.76859888888823,0.477224283045939,-5.80146272360099,6.57389121710547e-09,4.16409052237795e-07
"281","FBgn0034083","chr2R","+","lbk",757.313678272483,-0.597285632873188,0.143561805144785,-4.16047730990017,3.17583169181039e-05,0.000848291429005257
"282","FBgn0034117","chr2R","-","CG7997",368.317579337317,1.37915739287646,0.192198895709659,7.17567802761916,7.1949702720181e-13,8.3079422359709e-11
"283","FBgn0034140","chr2R","-","Lst",501.623819938397,0.728354107936127,0.187296860603735,3.88876837331038,0.000100754217149606,0.00232195529543322
"284","FBgn0034141","chr2R","-","Dolk",273.504467241424,0.816806841144809,0.209489485603673,3.89903502216862,9.65768065726893e-05,0.00223497682851411
"285","FBgn0034165","chr2R","+","CG6435",51.9423884997987,2.02917424162561,0.468820655988202,4.32825263927081,1.50297008288917e-05,0.000444277956502038
"286","FBgn0034215","chr2R","+","Mtap",198.245914022147,-0.958246474895267,0.251730372625074,-3.80663828882689,0.000140868538981367,0.00307863735905425
"287","FBgn0034229","chr2R","+","CtsK2",920.548173692418,1.06537020672558,0.137721752587791,7.73567128436345,1.02858913376424e-14,1.52025473970355e-12
"288","FBgn0034261","chr2R","+","HPS4",830.437240340185,0.536343642450557,0.137680550664811,3.89556578515079,9.79697659242347e-05,0.0022624892818128
"289","FBgn0034312","chr2R","+","CG10916",227.00231812613,-1.42282717407615,0.240830900614867,-5.90799258086698,3.46301611405593e-09,2.36960084100679e-07
"290","FBgn0034314","chr2R","+","nopo",52.6961476273343,-2.0480666968433,0.500970554480781,-4.08819775638504,4.34737484767998e-05,0.00110529014189295
"291","FBgn0034329","chr2R","+","BomS1",568.577306076895,-1.18094271761063,0.205159567682784,-5.75621566641531,8.60204766617649e-09,5.38721459771562e-07
"292","FBgn0034356","chr2R","+","Pepck2",117.134788938625,1.92328452634904,0.317822181097245,6.05144839076088,1.43549274911189e-09,1.06082914159369e-07
"293","FBgn0034387","chr2R","+","Cyp12b2",258.653994557219,0.95657492402852,0.242093810994158,3.95125724239024,7.77417051707643e-05,0.00184532505742596
"294","FBgn0034470","chr2R","-","Obp56d",781.920944839583,0.895679954528772,0.191458799885087,4.67818640389659,2.8942338400958e-06,0.000103159428030424
"295","FBgn0034474","chr2R","-","Obp56g",522.059752298903,0.724426890231605,0.196261450216142,3.69113185209726,0.000223258361165276,0.00458299802503163
"296","FBgn0034479","chr2R","+","CG8654",180.933909581164,1.61129263646515,0.290729188266685,5.5422458476619,2.98616643118543e-08,1.7062708706026e-06
"297","FBgn0034493","chr2R","+","CG8908",107.797165087535,-1.35233764132647,0.35214033363447,-3.84033725239277,0.000122865403404498,0.00274797794293244
"298","FBgn0034511","chr2R","+","GNBP-like3",253.178211115407,-1.20878128394085,0.226374324632161,-5.33974551179782,9.30771441627364e-08,4.7766673289071e-06
"299","FBgn0034512","chr2R","+","Bbd",4458.63094077625,0.335106525246909,0.0959851774203029,3.49123202408153,0.000480798513178064,0.00892738947835652
"300","FBgn0034558","chr2R","+","Cib2",34.986704925126,-2.16744549203215,0.615825819232723,-3.51957554285828,0.000432237924534962,0.00820437909840762
"301","FBgn0034583","chr2R","-","CG10527",75.6128444215688,2.11232275324223,0.397249827500011,5.31736606793662,1.0528012474073e-07,5.30468264886814e-06
"302","FBgn0034761","chr2R","+","CG4250",213.952291693381,-1.15614096615802,0.251355272024291,-4.59962887130646,4.23244295596889e-06,0.000143475933232156
"303","FBgn0034885","chr2R","-","Eglp4",1085.88148695075,0.983000433446224,0.146495311904875,6.71011529764534,1.94470693018074e-11,1.86828148019737e-09
"304","FBgn0034935","chr2R","-","Orcokinin",168.00958512398,-1.04387088687269,0.268951723638785,-3.88125747159983,0.00010391775152588,0.00237510984673068
"305","FBgn0034985","chr2R","+","CG3328",982.422970727164,0.503640739764807,0.130452341632529,3.86072594375893,0.000113050647031027,0.00253677413428935
"306","FBgn0035041","chr2R","-","CG13594",594.529906268094,0.852357188724763,0.15393400020205,5.53716000107825,3.07415691273318e-08,1.74753996808448e-06
"307","FBgn0035089","chr2R","-","Phk-3",97.4654950569436,1.90525849558375,0.340300570972787,5.59875198016082,2.15900416623808e-08,1.26627307845234e-06
"308","FBgn0035090","chr2R","-","CG2736",830.009567934902,1.19845120175653,0.145489211650944,8.23738879437905,1.76009790568939e-16,3.25178088076114e-14
"309","FBgn0035091","chr2R","+","CG3829",713.632927386134,0.679853388616097,0.157022523666726,4.32965521595525,1.49342977702097e-05,0.000443824908264812
"310","FBgn0035189","chr3L","-","CG9119",166.736378136888,1.33379831360033,0.277175127088317,4.81211401474467,1.49342110067712e-06,5.76814386794631e-05
"311","FBgn0035207","chr3L","+","Herc4",2040.07359418623,-0.675939485920631,0.115799950706538,-5.8371310332731,5.31073296632284e-09,3.46291029009933e-07
"312","FBgn0035282","chr3L","-","CNMa",29.8829661974966,2.33676032407132,0.612408562848583,3.81568852205791,0.000135803725253332,0.00297506777555966
"313","FBgn0035290","chr3L","-","dsb",762.983638054254,1.08877336020375,0.157559052838063,6.91025580943787,4.83780522485688e-12,4.91991476307693e-10
"314","FBgn0035434","chr3L","+","Drsl5",320.407419572211,1.18672067135605,0.250667880843184,4.73423506579392,2.19882775945788e-06,8.19057109336609e-05
"315","FBgn0035439","chr3L","+","CG14961",117.271927493925,-1.33115851085927,0.324499804221665,-4.10218586742185,4.09265292488136e-05,0.00105997798299789
"316","FBgn0035553","chr3L","-","CG13722",30.5212947912471,2.94180816049509,0.645542394566028,4.55711071071133,5.18620911789835e-06,0.000174209479005767
"317","FBgn0035583","chr3L","+","hoka",25.1029340282434,3.34322877899906,0.726516589055284,4.60172393770991,4.19008329771669e-06,0.000142475685138618
"318","FBgn0035612","chr3L","-","frm",24.6359588776532,2.56586354215277,0.729827784488628,3.51571096179986,0.000438578168584328,0.00829631228456872
"319","FBgn0035638","chr3L","-","Tektin-C",51.8531140029212,-3.72712397297232,0.62630436566125,-5.95097875301769,2.66543689524392e-09,1.85826213734458e-07
"320","FBgn0035696","chr3L","-","Best2",407.056352089292,0.993687799289179,0.187618736116511,5.29631432263834,1.18163371389122e-07,5.87372633115885e-06
"321","FBgn0035725","chr3L","-","Mis12",27.3207794107018,2.3125189877233,0.666364930560274,3.47034917605726,0.000519782167888674,0.00955710996488994
"322","FBgn0035726","chr3L","+","CG9953",635.881530274929,0.749644122621333,0.170104978850538,4.40694991814439,1.04836415761888e-05,0.000327355399639586
"323","FBgn0035734","chr3L","+","CG14823",163.683911004172,1.1462737453843,0.273391162036437,4.19279737079256,2.75535540647208e-05,0.000748605751978995
"324","FBgn0035753","chr3L","-","RpL18",2871.65081370349,-0.417702297441312,0.109741014473263,-3.80625511296945,0.000141086854163244,0.00307863735905425
"325","FBgn0035789","chr3L","+","mthl6",50.6072667211092,6.27398935986309,0.849783654495263,7.38304311535573,1.54711897594241e-13,1.94884248276382e-11
"326","FBgn0035791","chr3L","-","CG8539",151.359942274967,1.34036423756709,0.274516504337903,4.88263625824562,1.04676857881375e-06,4.17389557415482e-05
"327","FBgn0035793","chr3L","+","CG7546",928.010068087963,0.696883630969148,0.135326923949924,5.14963032210074,2.61000371731165e-07,1.2105393810209e-05
"328","FBgn0035806","chr3L","+","PGRP-SD",166.22726035755,1.30537491488434,0.289909269832691,4.50270153706256,6.70950783857448e-06,0.000220044066244373
"329","FBgn0035941","chr3L","+","CG13313",12.8701008620031,-6.4904386792996,1.67544111364101,-3.87386857494193,0.000107121196471931,0.00242942630299562
"330","FBgn0035978","chr3L","-","UGP",886.779822547505,0.598534655422149,0.13525383274873,4.42526946008315,9.63219745478299e-06,0.000305065453675056
"331","FBgn0036022","chr3L","+","CG8329",3511.17457326035,1.00602638199272,0.0988410128519092,10.1782281763949,2.48036377012541e-24,8.86930077156135e-22
"332","FBgn0036106","chr3L","-","CG6409",2969.43983721291,0.42248211358329,0.110448212367891,3.82516026765603,0.000130687040663415,0.00288005138320865
"333","FBgn0036165","chr3L","+","chrb",2930.87740441013,0.629503984539673,0.1154315229055,5.45348418434217,4.93923408619905e-08,2.6708004802691e-06
"334","FBgn0036208","chr3L","-","Gcat",91.0251275518632,1.28415678981857,0.349154331619355,3.67790593879427,0.000235156641390833,0.00480057342507806
"335","FBgn0036260","chr3L","-","Rh7",459.48917364277,-0.678258683474862,0.185778500630673,-3.65089976058768,0.000261323223170977,0.00524776798704761
"336","FBgn0036316","chr3L","-","nebu",1609.75640368685,-0.519212189501661,0.1179302666944,-4.40270512443705,1.06909429189827e-05,0.000331958269627234
"337","FBgn0036417","chr3L","+","CG7906",20.6804190932973,-3.11038635037087,0.88962420986695,-3.49629238488917,0.000471771455290435,0.00883376111806499
"338","FBgn0036449","chr3L","-","bmm",1312.11538917519,-0.858857558352415,0.133915905145985,-6.413409650005,1.42300464462258e-10,1.18601552523619e-08
"339","FBgn0036479","chr3L","+","CG13458",30.9608246771945,2.30923567056035,0.618399316743741,3.73421445987347,0.000188301990836303,0.00393835390268003
"340","FBgn0036505","chr3L","-","CG7945",443.208799930972,-0.692048054480218,0.184451135893293,-3.75193164915273,0.000175477310660263,0.00370507807365526
"341","FBgn0036544","chr3L","-","sff",1839.78133707141,-0.482617000756621,0.113316720270414,-4.25900961133471,2.05334642398432e-05,0.000582131588487626
"342","FBgn0036549","chr3L","+","CG10516",95.4887869898994,1.52797588448507,0.353687599902733,4.32012851144704,1.55938361696779e-05,0.000457295433706032
"343","FBgn0036597","chr3L","-","CG4962",131.221789696148,1.68330410190135,0.30055283117529,5.60069288091186,2.13496701319935e-08,1.25883560326142e-06
"344","FBgn0036619","chr3L","-","Cpr72Ec",901.025786039133,3.4555714456263,0.153019370754253,22.5825751902738,6.42915475083503e-113,7.12671804130063e-109
"345","FBgn0036620","chr3L","+","CG4842",307.110117310992,-0.912109812234319,0.206758436571375,-4.41147566870602,1.02668492987887e-05,0.000323318251355321
"346","FBgn0036679","chr3L","-","CG13022",29.6764590893435,3.095877098105,0.662610728565144,4.67224112837561,2.97930898451421e-06,0.00010517719774949
"347","FBgn0036680","chr3L","-","Cpr73D",314.984494867637,1.35434719200646,0.208790915898326,6.48661933484685,8.77837551202195e-11,7.48525327313564e-09
"348","FBgn0036725","chr3L","+","CG18265",623.795469324502,-0.585858815629116,0.161699025220973,-3.62314376866835,0.000291043944116341,0.00575084156957155
"349","FBgn0036732","chr3L","+","Oatp74D",440.093942664011,0.949382193402272,0.175422582246188,5.41197251372065,6.23342589153987e-08,3.30610172285739e-06
"350","FBgn0036816","chr3L","-","Indy",766.961701543324,-0.542634833286359,0.148157272707642,-3.66255954479628,0.000249707683797037,0.00506961478917611
"351","FBgn0036913","chr3L","+","Usp32",2203.28163709312,-0.495158457423207,0.115812381810526,-4.27552261409584,1.90689442701594e-05,0.000547614630141754
"352","FBgn0036927","chr3L","-","Gabat",1200.51233860362,0.77687434634578,0.123823558848623,6.27404311077448,3.51791033549062e-10,2.76567631694422e-08
"353","FBgn0036935","chr3L","-","CG14186",2672.38451827711,-1.06423124940386,0.1056371659432,-10.0744017496275,7.16957708021244e-24,2.40832611921682e-21
"354","FBgn0036945","chr3L","+","Ssk",194.749039205935,-1.83164685884072,0.265032526217373,-6.91102667654627,4.81158554041116e-12,4.91991476307693e-10
"355","FBgn0036974","chr3L","+","eRF1",902.587096475867,-0.583206590889962,0.143844950077023,-4.05441129895543,5.02607169710377e-05,0.00126335611706112
"356","FBgn0037167","chr3L","+","CG11425",171.442179606284,-1.60765796244848,0.336862594801825,-4.77244427626123,1.82003473533657e-06,6.90927569904311e-05
"357","FBgn0037176","chr3L","+","CG14456",80.2120957140581,10.4039882810387,1.48840393279835,6.99003009316035,2.74827288172351e-12,2.90139094227668e-10
"358","FBgn0037288","chr3R","-","Jhbp3",697.652977183804,1.14660572697759,0.162146907422646,7.07140052932915,1.53377729381801e-12,1.73488992877271e-10
"359","FBgn0037298","chr3R","-","CG2604",1351.38414854203,-0.556015532952478,0.121511092904719,-4.57584175782592,4.74308973179981e-06,0.000159808965583589
"360","FBgn0037410","chr3R","+","Osi2",17.5003870605358,3.67932965526509,0.885787635857142,4.1537378783852,3.27087842762841e-05,0.000869488905761652
"361","FBgn0037414","chr3R","+","Osi7",38.6808600104435,-2.53100358239625,0.624675379955857,-4.05171015796253,5.0844627364227e-05,0.00127514184238112
"362","FBgn0037416","chr3R","+","Osi9",42.622587900838,-3.04813708847242,0.622910024674407,-4.89338261985056,9.91174402017788e-07,3.98085806027796e-05
"363","FBgn0037440","chr3R","-","CRAT",239.801481592111,1.26551721732276,0.252161009835899,5.01868714019796,5.20257972407477e-07,2.23529442796003e-05
"364","FBgn0037637","chr3R","-","IscU",672.620429696796,0.539441783754382,0.153834063749599,3.50664716647184,0.00045379042484063,0.00856944950486948
"365","FBgn0037662","chr3R","+","CG11997",238.252863501886,-2.44600784572128,0.274510753995761,-8.91042631342251,5.08367074234325e-19,1.1270498035775e-16
